Plot name,Proeltis virscens,Cs sp.2,Ctena sp.4,Eaea sp.,Meslon sp.1,Ptiae sp.1,Mellma sp.4,Mphthalma sp.6,Alenae sp.12,Seriilus ada,Cotra zeaicum,Nrius sp.4,Scretus nr. anis,Dtes sp.1
NewSite067,0.193533186451,2.537407612380,0.184334013107,3.412422137013,2.875202441580,2.594723027621,30.994403148055,13.169885741527,0.037084044423,4.060595713561,0.141824047999,1.559682834899,0.175193000458,0.160171273673
NewSite068,0.131117176522,0.109202779863,1.286689352140,0.012326395503,0.015857297078,4.084986764719,3.549243689927,1.693525571839,0.259369310768,0.176571013175,1.397307835515,1.275355932023,2.605044792675,4.225428832956
NewSite069,0.131117176522,0.109202779863,1.286689352140,0.012326395503,0.015857297078,4.084986764719,3.549243689927,1.693525571839,0.259369310768,0.176571013175,1.397307835515,1.275355932023,2.605044792675,4.225428832956
NewSite070,0.131117176522,0.109202779863,1.286689352140,0.012326395503,0.015857297078,4.084986764719,3.549243689927,1.693525571839,0.259369310768,0.176571013175,1.397307835515,1.275355932023,2.605044792675,4.225428832956
NewSite071,0.131117176522,0.109202779863,1.286689352140,0.012326395503,0.015857297078,4.084986764719,3.549243689927,1.693525571839,0.259369310768,0.176571013175,1.397307835515,1.275355932023,2.605044792675,4.225428832956
NewSite072,0.000000000000,0.060760097331,7.019328506113,0.000000000000,0.080998045466,0.158819782058,0.219926572070,0.077160789022,0.040829496518,0.040829496518,1.958494973561,0.117990285540,0.198093552849,5.796117853186
NewSite073,0.000000000000,0.058336112238,7.366584890316,0.000000000000,0.069594434318,0.156534171734,0.228367536990,0.068795118896,0.043869526419,0.043869526419,1.830015949144,0.112664645315,0.185623231618,6.270270479874
NewSite074,0.000000000000,0.048117973240,8.606496680925,0.000000000000,0.025797153322,0.143209600903,0.273093862245,0.034571443013,0.054319078945,0.054319078945,1.339981058017,0.088890521958,0.143674084112,8.230226187357
NewSite075,0.134258191537,0.000000000000,3.447081200859,0.000000000000,0.020655106390,0.413247337099,0.579235040489,0.051637765976,0.013179363230,0.013179363230,1.786664993580,0.147437554766,1.138751801976,8.747845453632
NewSite076,0.000000000000,0.057824900046,1.110051612595,0.000000000000,0.173474700139,0.731452244742,0.277060214911,0.000000000000,0.000000000000,0.000000000000,4.550748133659,0.057824900046,1.807779585260,5.687803300159
NewSite077,0.000000000000,0.057824900046,1.110051612595,0.000000000000,0.173474700139,0.731452244742,0.277060214911,0.000000000000,0.000000000000,0.000000000000,4.550748133659,0.057824900046,1.807779585260,5.687803300159
